_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,no_of_persons,no_of_persons:confidence,person_plural,person_plural:confidence,person_singular_dom,person_singular_dom:confidence,person_singular_nondom,person_singular_nondom:confidence,image_url,no_of_persons_gold,no_of_persons_gold_reason,person_plural_gold,person_plural_gold_reason,person_singular_dom_gold,person_singular_dom_gold_reason,person_singular_nondom_gold,person_singular_nondom_gold_reason
897533043,false,finalized,3,3/25/2016 15:07:30,one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/3/3e/Baker_New_Ulm_1974.jpg,,,,,,,,
897533044,false,finalized,3,3/25/2016 15:05:59,one_person,0.6698,,,,,male,0.6698,http://upload.wikimedia.org/wikipedia/commons/f/ff/Stamp_Anton_Chekhov.jpg,,,,,,,,
897533045,false,finalized,3,3/25/2016 15:07:47,several_persons_no_single_persons_depiction_is_dominant,0.6579,mixed_equal_amount_of_male_and_female_persons,0.6579,,0,,,http://upload.wikimedia.org/wikipedia/commons/4/47/Alessioassistantdentaire_%281%29.jpg,,,,,,,,
897533046,false,finalized,3,3/25/2016 15:07:30,no_person,1.0,,,,,,,http://upload.wikimedia.org/wikipedia/commons/a/a4/Wuppertal_-_Recyclinghof_K%C3%BCllenhahn_02_ies.jpg,,,,,,,,
917101335,true,golden,12,"",several_persons_no_single_persons_depiction_is_dominant,0.857,only_male,0.857,,0,,,http://upload.wikimedia.org/wikipedia/commons/8/87/Bef%C3%BCllung_bzw._Entleerung_eines_MVV-Fahrkartenautomatens.JPG,several_persons_no_single_persons_depiction_is_dominant,"",only_male,"",,"",,""
917101446,true,golden,10,"",several_persons_no_single_persons_depiction_is_dominant,0.9167,mixed_but_predominantly_female_persons,0.5005,,,,,http://upload.wikimedia.org/wikipedia/de/8/87/Inneres_einer_Handschuhwirkerstube.jpg,several_persons_no_single_persons_depiction_is_dominant,"","only_female
mixed_but_predominantly_female_persons
gender_is_not_recognizable","",,"",,""
917101466,true,golden,11,"",several_persons_no_single_persons_depiction_is_dominant,1.0,only_female,1.0,,,,,http://upload.wikimedia.org/wikipedia/commons/4/4b/Lauda_Air_Boeing_737_Farewell_5.jpg,several_persons_no_single_persons_depiction_is_dominant,"",only_female,"",,"",,""
917101649,true,golden,16,"",several_persons_no_single_persons_depiction_is_dominant,0.6051,only_male,0.542,,0,,,http://upload.wikimedia.org/wikipedia/commons/4/4d/Black_and_White_Jockeys_%281878%29_-_TIMEA.jpg,several_persons_no_single_persons_depiction_is_dominant,"","only_male
gender_is_not_recognizable","",,"",,""
917101694,true,golden,13,"",several_persons_no_single_persons_depiction_is_dominant,0.9277,only_male,0.9277,,0,,,http://upload.wikimedia.org/wikipedia/commons/2/2e/Fotothek_df_roe-neg_0006247_022_Kraftfahrzeugschlosser_bei_der_Reparatur_eines_M.jpg,several_persons_no_single_persons_depiction_is_dominant,"","only_male
mixed_but_predominantly_male_persons","",,"",,""
917101771,true,golden,13,"",one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/6/6d/Circe.jpg,one_person,"",,"",,"","female
gender_is_not_recognizable",""
917101831,true,golden,10,"",several_persons_no_single_persons_depiction_is_dominant,0.899,mixed_but_predominantly_male_persons,0.899,,0,,,http://upload.wikimedia.org/wikipedia/commons/c/c7/Mens_Styles_NY_Tailor_1914_Young_Men.jpg,several_persons_no_single_persons_depiction_is_dominant,"",mixed_but_predominantly_male_persons,"",,"",,""
917101925,true,golden,12,"",one_person,1.0,,,,,male,1.0,http://upload.wikimedia.org/wikipedia/commons/4/4d/Bundesarchiv_B_145_Bild-F023326-0001%2C_Bonn%2C_Orgelbau_in_der_Werkstatt_Klais.jpg,one_person,"",,"",,"",male,""
917101939,true,golden,16,"",one_person,0.9459,,,,,male,0.9459,http://upload.wikimedia.org/wikipedia/commons/e/e7/Domenico-Fetti_Archimedes_1620.jpg,one_person,"",,"",,"",male,""
917102159,true,golden,9,"",one_person,1.0,,,,,female,1.0,http://upload.wikimedia.org/wikipedia/commons/5/5b/LuckyTypewriter.jpg,one_person,"",,"",,"",female,""
